"","V2","V258","V45","V46"
"76782",764,0.9897754461977,2,2
"76783",764,0.9897754461977,1,1
"76784",764,0.9897754461977,3,1
"76785",764,0.9897754461977,2,1
"76786",764,0.9897754461977,2,1
"76787",764,0.9897754461977,1,1
"76788",764,0.9897754461977,1,1
"76789",764,0.9897754461977,1,1
"76790",764,0.9897754461977,3,1
"76791",764,0.9897754461977,3,3
"76792",764,0.9897754461977,3,3
"76793",764,0.9897754461977,1,1
"76794",764,0.9897754461977,3,3
"76795",764,0.9897754461977,1,3
"76796",764,0.9897754461977,3,1
"76797",764,0.9897754461977,1,3
"76798",764,0.9897754461977,3,1
"76799",764,0.9897754461977,3,3
"76800",764,0.9897754461977,1,1
"76801",764,0.9897754461977,3,1
"76802",764,0.9897754461977,1,1
"76803",764,0.9897754461977,1,1
"76804",764,0.9897754461977,1,1
"76805",764,0.9897754461977,1,3
"76806",764,0.9897754461977,3,1
"76807",764,0.9897754461977,1,1
"76808",764,0.9897754461977,1,1
"76809",764,0.9897754461977,3,1
"76810",764,0.9897754461977,3,1
"76811",764,0.9897754461977,3,1
"76812",764,0.9897754461977,1,1
"76813",764,0.9897754461977,1,1
"76814",764,0.9897754461977,2,1
"76815",764,0.9897754461977,1,1
"76816",764,0.9897754461977,1,1
"76817",764,0.9897754461977,3,1
"76818",764,0.9897754461977,3,1
"76819",764,0.9897754461977,3,1
"76820",764,0.9897754461977,3,1
"76821",764,0.9897754461977,3,1
"76822",764,0.9897754461977,1,1
"76823",764,0.9897754461977,2,1
"76824",764,0.9897754461977,3,1
"76825",764,0.9897754461977,1,1
"76826",764,0.9897754461977,3,1
"76827",764,0.9897754461977,2,1
"76828",764,0.9897754461977,3,1
"76829",764,0.9897754461977,3,1
"76830",764,0.9897754461977,3,1
"76831",764,0.997396055341238,1,1
"76832",764,0.997396055341238,3,1
"76833",764,0.997396055341238,3,1
"76834",764,0.997396055341238,1,1
"76835",764,0.997396055341238,3,1
"76836",764,0.997396055341238,1,1
"76837",764,0.997396055341238,3,1
"76838",764,0.997396055341238,1,1
"76839",764,0.997396055341238,1,1
"76840",764,0.997396055341238,3,1
"76841",764,0.997396055341238,3,1
"76842",764,0.997396055341238,2,1
"76843",764,0.997396055341238,-2,-2
"76844",764,0.997396055341238,2,1
"76845",764,0.997396055341238,2,1
"76846",764,0.997396055341238,3,1
"76847",764,0.997396055341238,1,1
"76848",764,0.997396055341238,3,1
"76849",764,0.997396055341238,3,1
"76850",764,0.997396055341238,1,1
"76851",764,0.997396055341238,2,1
"76852",764,0.997396055341238,2,1
"76853",764,0.997396055341238,3,1
"76854",764,0.997396055341238,3,1
"76855",764,0.997396055341238,2,1
"76856",764,0.997396055341238,3,1
"76857",764,0.997396055341238,1,1
"76858",764,0.997396055341238,3,1
"76859",764,0.997396055341238,1,1
"76860",764,0.997396055341238,1,1
"76861",764,0.997396055341238,2,1
"76862",764,0.997396055341238,1,1
"76863",764,0.997396055341238,2,1
"76864",764,0.997396055341238,2,1
"76865",764,0.997396055341238,2,1
"76866",764,0.997396055341238,2,1
"76867",764,0.997396055341238,3,1
"76868",764,0.997396055341238,3,1
"76869",764,0.997396055341238,3,1
"76870",764,0.997396055341238,3,1
"76871",764,0.997396055341238,3,1
"76872",764,0.997396055341238,3,1
"76873",764,0.997396055341238,2,1
"76874",764,0.997396055341238,1,1
"76875",764,0.997396055341238,3,1
"76876",764,0.997396055341238,3,1
"76877",764,0.997396055341238,3,1
"76878",764,0.997396055341238,3,1
"76879",764,0.997396055341238,3,1
"76880",764,0.997396055341238,1,1
"76881",764,0.997396055341238,3,1
"76882",764,0.997396055341238,1,1
"76883",764,0.997396055341238,3,1
"76884",764,0.997396055341238,3,1
"76885",764,0.997396055341238,1,1
"76886",764,0.997396055341238,3,1
"76887",764,0.997396055341238,1,1
"76888",764,0.997396055341238,1,1
"76889",764,0.997396055341238,1,3
"76890",764,0.997396055341238,1,1
"76891",764,0.997396055341238,3,3
"76892",764,0.997396055341238,1,1
"76893",764,0.997396055341238,1,1
"76894",764,0.997396055341238,3,1
"76895",764,0.997396055341238,3,1
"76896",764,0.997396055341238,3,1
"76897",764,0.997396055341238,1,1
"76898",764,0.997396055341238,3,1
"76899",764,0.997396055341238,2,1
"76900",764,0.997396055341238,1,1
"76901",764,0.997396055341238,1,1
"76902",764,0.997396055341238,1,1
"76903",764,0.997396055341238,1,1
"76904",764,0.997396055341238,1,1
"76905",764,0.997396055341238,1,1
"76906",764,0.997396055341238,1,1
"76907",764,0.997396055341238,3,1
"76908",764,0.997396055341238,3,1
"76909",764,0.997396055341238,3,1
"76910",764,0.997396055341238,3,1
"76911",764,0.997396055341238,3,1
"76912",764,0.997396055341238,3,1
"76913",764,0.997396055341238,3,1
"76914",764,0.997396055341238,3,3
"76915",764,0.997396055341238,1,1
"76916",764,0.997396055341238,3,1
"76917",764,0.997396055341238,1,1
"76918",764,0.997396055341238,2,1
"76919",764,0.997396055341238,3,1
"76920",764,0.997396055341238,1,1
"76921",764,0.997396055341238,1,1
"76922",764,0.997396055341238,1,1
"76923",764,0.997396055341238,2,1
"76924",764,0.997396055341238,1,1
"76925",764,0.997396055341238,2,1
"76926",764,0.997396055341238,1,1
"76927",764,0.997396055341238,3,1
"76928",764,0.997396055341238,2,1
"76929",764,0.997396055341238,3,1
"76930",764,0.997396055341238,2,1
"76931",764,0.997396055341238,2,2
"76932",764,0.997396055341238,3,1
"76933",764,0.997396055341238,3,2
"76934",764,0.997396055341238,3,1
"76935",764,0.997396055341238,1,1
"76936",764,0.997396055341238,1,1
"76937",764,0.997396055341238,2,1
"76938",764,0.997396055341238,2,3
"76939",764,0.997396055341238,3,3
"76940",764,0.997396055341238,1,3
"76941",764,0.997396055341238,2,1
"76942",764,0.997396055341238,3,2
"76943",764,0.997396055341238,2,2
"76944",764,0.997396055341238,2,1
"76945",764,0.997396055341238,2,1
"76946",764,0.997396055341238,1,1
"76947",764,0.997396055341238,1,1
"76948",764,0.997396055341238,1,1
"76949",764,0.997396055341238,1,1
"76950",764,0.997396055341238,1,1
"76951",764,0.997396055341238,1,1
"76952",764,0.997396055341238,1,1
"76953",764,0.997396055341238,1,2
"76954",764,0.997396055341238,1,1
"76955",764,0.997396055341238,2,1
"76956",764,0.997396055341238,1,2
"76957",764,0.997396055341238,3,1
"76958",764,0.997396055341238,2,2
"76959",764,0.997396055341238,1,3
"76960",764,0.997396055341238,3,1
"76961",764,0.997396055341238,1,1
"76962",764,0.997396055341238,2,1
"76963",764,0.997396055341238,1,2
"76964",764,0.997396055341238,1,1
"76965",764,0.997396055341238,1,2
"76966",764,0.997396055341238,2,2
"76967",764,0.997396055341238,2,2
"76968",764,0.997396055341238,2,1
"76969",764,0.997396055341238,3,2
"76970",764,0.997396055341238,3,1
"76971",764,0.997396055341238,1,2
"76972",764,0.997396055341238,1,1
"76973",764,0.997396055341238,3,2
"76974",764,0.997396055341238,1,2
"76975",764,0.997396055341238,1,1
"76976",764,0.997396055341238,3,2
"76977",764,0.997396055341238,2,1
"76978",764,0.997396055341238,1,1
"76979",764,0.997396055341238,2,1
"76980",764,0.997396055341238,2,1
"76981",764,0.997396055341238,1,1
"76982",764,0.997396055341238,3,3
"76983",764,0.997396055341238,3,3
"76984",764,0.997396055341238,3,3
"76985",764,0.997396055341238,3,1
"76986",764,0.997396055341238,2,1
"76987",764,0.997396055341238,2,2
"76988",764,0.997396055341238,1,1
"76989",764,0.997396055341238,3,1
"76990",764,0.997396055341238,3,3
"76991",764,0.997396055341238,1,2
"76992",764,0.997396055341238,3,3
"76993",764,0.997396055341238,3,1
"76994",764,0.997396055341238,3,1
"76995",764,0.997396055341238,3,1
"76996",764,0.997396055341238,3,1
"76997",764,0.997396055341238,1,1
"76998",764,0.997396055341238,3,1
"76999",764,0.997396055341238,3,1
"77000",764,0.997396055341238,1,1
"77001",764,0.997396055341238,3,1
"77002",764,0.997396055341238,2,1
"77003",764,0.997396055341238,1,1
"77004",764,0.997396055341238,1,1
"77005",764,0.997396055341238,3,1
"77006",764,0.997396055341238,2,1
"77007",764,0.997396055341238,1,1
"77008",764,0.997396055341238,1,1
"77009",764,0.997396055341238,1,1
"77010",764,0.997396055341238,1,1
"77011",764,0.997396055341238,2,1
"77012",764,0.997396055341238,2,1
"77013",764,0.997396055341238,3,2
"77014",764,0.997396055341238,1,1
"77015",764,0.997396055341238,2,2
"77016",764,0.997396055341238,1,1
"77017",764,0.997396055341238,2,2
"77018",764,0.997396055341238,1,1
"77019",764,0.997396055341238,1,1
"77020",764,0.997396055341238,1,1
"77021",764,0.997396055341238,1,1
"77022",764,0.997396055341238,1,1
"77023",764,0.997396055341238,3,1
"77024",764,0.997396055341238,1,1
"77025",764,0.997396055341238,3,1
"77026",764,0.997396055341238,1,1
"77027",764,0.997396055341238,1,1
"77028",764,0.997396055341238,1,1
"77029",764,0.997396055341238,1,1
"77030",764,0.997396055341238,3,1
"77031",764,0.997396055341238,3,1
"77032",764,0.997396055341238,3,1
"77033",764,0.997396055341238,2,1
"77034",764,0.997396055341238,1,1
"77035",764,0.997396055341238,3,1
"77036",764,0.997396055341238,2,1
"77037",764,0.997396055341238,1,1
"77038",764,0.997396055341238,1,1
"77039",764,0.997396055341238,1,1
"77040",764,0.997396055341238,1,1
"77041",764,0.997396055341238,1,1
"77042",764,0.997396055341238,2,1
"77043",764,0.997396055341238,3,1
"77044",764,0.997396055341238,1,1
"77045",764,0.997396055341238,1,1
"77046",764,0.997396055341238,1,1
"77047",764,0.997396055341238,1,1
"77048",764,0.997396055341238,1,1
"77049",764,0.997396055341238,1,1
"77050",764,0.997396055341238,1,1
"77051",764,0.997396055341238,3,1
"77052",764,0.997396055341238,1,1
"77053",764,0.997396055341238,1,1
"77054",764,0.997396055341238,2,3
"77055",764,0.997396055341238,1,1
"77056",764,0.997396055341238,1,1
"77057",764,0.997396055341238,2,1
"77058",764,0.997396055341238,1,1
"77059",764,0.997396055341238,1,1
"77060",764,0.997396055341238,1,1
"77061",764,0.997396055341238,1,3
"77062",764,0.997396055341238,1,1
"77063",764,0.997396055341238,1,1
"77064",764,0.997396055341238,3,1
"77065",764,0.997396055341238,1,1
"77066",764,0.997396055341238,1,1
"77067",764,0.997396055341238,1,1
"77068",764,0.997396055341238,1,3
"77069",764,0.997396055341238,1,1
"77070",764,0.997396055341238,3,1
"77071",764,0.997396055341238,2,3
"77072",764,0.997396055341238,1,3
"77073",764,0.997396055341238,1,3
"77074",764,0.997396055341238,3,1
"77075",764,0.997396055341238,3,1
"77076",764,0.997396055341238,1,1
"77077",764,0.997396055341238,1,1
"77078",764,0.997396055341238,1,1
"77079",764,0.997396055341238,3,3
"77080",764,0.997396055341238,1,1
"77081",764,0.997396055341238,1,1
"77082",764,0.997396055341238,3,3
"77083",764,0.997396055341238,3,1
"77084",764,0.997396055341238,1,1
"77085",764,0.997396055341238,1,1
"77086",764,0.997396055341238,3,1
"77087",764,0.997396055341238,1,1
"77088",764,0.997396055341238,2,3
"77089",764,0.997396055341238,3,3
"77090",764,0.997396055341238,1,1
"77091",764,0.997396055341238,3,1
"77092",764,0.997396055341238,1,3
"77093",764,0.997396055341238,1,3
"77094",764,0.997396055341238,1,1
"77095",764,0.997396055341238,3,1
"77096",764,0.997396055341238,3,1
"77097",764,0.997396055341238,1,1
"77098",764,0.997396055341238,3,1
"77099",764,0.997396055341238,3,1
"77100",764,0.997396055341238,3,1
"77101",764,0.997396055341238,1,1
"77102",764,0.997396055341238,1,1
"77103",764,0.997396055341238,1,1
"77104",764,0.997396055341238,1,1
"77105",764,0.997396055341238,1,1
"77106",764,0.997396055341238,1,1
"77107",764,0.997396055341238,1,1
"77108",764,0.997396055341238,1,1
"77109",764,0.997396055341238,3,3
"77110",764,0.997396055341238,3,3
"77111",764,0.997396055341238,3,3
"77112",764,0.997396055341238,1,1
"77113",764,0.997396055341238,1,1
"77114",764,0.997396055341238,1,1
"77115",764,0.997396055341238,3,1
"77116",764,0.997396055341238,1,1
"77117",764,0.997396055341238,3,1
"77118",764,0.997396055341238,1,1
"77119",764,0.997396055341238,1,1
"77120",764,0.997396055341238,3,1
"77121",764,0.997396055341238,1,1
"77122",764,0.997396055341238,3,2
"77123",764,0.997396055341238,1,1
"77124",764,0.997396055341238,3,3
"77125",764,0.997396055341238,3,1
"77126",764,0.997396055341238,3,2
"77127",764,0.997396055341238,3,3
"77128",764,0.997396055341238,1,1
"77129",764,0.997396055341238,2,1
"77130",764,0.997396055341238,1,1
"77131",764,0.997396055341238,1,1
"77132",764,0.997396055341238,2,1
"77133",764,0.997396055341238,3,1
"77134",764,0.997396055341238,3,3
"77135",764,0.997396055341238,1,1
"77136",764,0.997396055341238,3,3
"77137",764,0.997396055341238,3,2
"77138",764,0.997396055341238,1,1
"77139",764,0.997396055341238,2,2
"77140",764,0.997396055341238,3,3
"77141",764,0.997396055341238,2,2
"77142",764,0.997396055341238,3,2
"77143",764,0.997396055341238,2,2
"77144",764,0.997396055341238,2,3
"77145",764,0.997396055341238,3,2
"77146",764,0.997396055341238,3,3
"77147",764,0.997396055341238,3,3
"77148",764,0.997396055341238,3,2
"77149",764,0.997396055341238,1,1
"77150",764,0.997396055341238,1,2
"77151",764,0.997396055341238,1,1
"77152",764,0.997396055341238,1,1
"77153",764,0.997396055341238,1,3
"77154",764,0.997396055341238,1,1
"77155",764,0.997396055341238,2,1
"77156",764,0.997396055341238,1,1
"77157",764,0.997396055341238,3,1
"77158",764,0.997396055341238,3,1
"77159",764,0.997396055341238,3,1
"77160",764,0.997396055341238,1,1
"77161",764,0.997396055341238,3,1
"77162",764,0.997396055341238,3,3
"77163",764,0.997396055341238,3,3
"77164",764,0.997396055341238,3,3
"77165",764,0.997396055341238,2,2
"77166",764,0.997396055341238,3,3
"77167",764,0.997396055341238,3,3
"77168",764,0.997396055341238,2,1
"77169",764,0.997396055341238,3,1
"77170",764,0.997396055341238,1,2
"77171",764,0.997396055341238,3,2
"77172",764,0.997396055341238,2,2
"77173",764,0.997396055341238,3,3
"77174",764,0.997396055341238,1,2
"77175",764,0.997396055341238,1,1
"77176",764,0.997396055341238,3,2
"77177",764,0.997396055341238,1,1
"77178",764,0.997396055341238,1,1
"77179",764,0.997396055341238,1,1
"77180",764,0.997396055341238,1,1
"77181",764,0.997396055341238,1,1
"77182",764,0.997396055341238,3,2
"77183",764,0.997396055341238,1,1
"77184",764,0.997396055341238,1,1
"77185",764,0.997396055341238,1,1
"77186",764,0.997396055341238,1,1
"77187",764,0.997396055341238,1,1
"77188",764,0.997396055341238,1,1
"77189",764,0.997396055341238,1,1
"77190",764,0.997396055341238,1,1
"77191",764,0.997396055341238,1,1
"77192",764,0.997396055341238,1,1
"77193",764,0.997396055341238,1,1
"77194",764,0.997396055341238,1,1
"77195",764,0.997396055341238,1,1
"77196",764,0.997396055341238,1,1
"77197",764,0.997396055341238,1,1
"77198",764,0.997396055341238,2,3
"77199",764,0.997396055341238,2,3
"77200",764,0.997396055341238,2,3
"77201",764,0.997396055341238,2,3
"77202",764,0.997396055341238,2,3
"77203",764,0.997396055341238,2,3
"77204",764,0.997396055341238,1,1
"77205",764,0.997396055341238,2,3
"77206",764,0.997396055341238,2,3
"77207",764,0.997396055341238,2,2
"77208",764,0.997396055341238,2,3
"77209",764,0.997396055341238,1,1
"77210",764,0.997396055341238,1,1
"77211",764,0.997396055341238,2,3
"77212",764,0.997396055341238,1,1
"77213",764,0.997396055341238,1,1
"77214",764,0.997396055341238,2,3
"77215",764,0.997396055341238,1,1
"77216",764,0.997396055341238,2,3
"77217",764,0.997396055341238,2,3
"77218",764,0.997396055341238,2,3
"77219",764,0.997396055341238,2,3
"77220",764,0.997396055341238,1,1
"77221",764,0.997396055341238,2,3
"77222",764,0.997396055341238,1,1
"77223",764,0.997396055341238,2,3
"77224",764,0.997396055341238,1,1
"77225",764,0.997396055341238,1,1
"77226",764,0.997396055341238,1,1
"77227",764,0.997396055341238,2,3
"77228",764,0.997396055341238,1,1
"77229",764,0.997396055341238,2,3
"77230",764,0.997396055341238,1,1
"77231",764,0.997396055341238,1,1
"77232",764,0.997396055341238,1,1
"77233",764,0.997396055341238,1,1
"77234",764,0.997396055341238,2,3
"77235",764,0.997396055341238,1,1
"77236",764,1.01011379276456,2,1
"77237",764,1.01011379276456,2,2
"77238",764,1.01011379276456,2,1
"77239",764,1.01011379276456,2,1
"77240",764,1.01011379276456,2,1
"77241",764,1.01011379276456,2,2
"77242",764,1.01011379276456,3,3
"77243",764,1.01011379276456,3,3
"77244",764,1.01011379276456,3,1
"77245",764,1.01011379276456,2,2
"77246",764,1.01011379276456,2,2
"77247",764,1.01011379276456,3,3
"77248",764,1.01011379276456,3,1
"77249",764,1.01011379276456,3,3
"77250",764,1.01011379276456,3,3
"77251",764,1.01011379276456,3,1
"77252",764,1.01011379276456,3,2
"77253",764,1.01011379276456,3,1
"77254",764,1.01011379276456,3,1
"77255",764,1.01011379276456,3,3
"77256",764,1.01011379276456,2,1
"77257",764,1.01011379276456,2,2
"77258",764,1.01011379276456,2,2
"77259",764,1.01011379276456,3,1
"77260",764,1.01011379276456,2,1
"77261",764,1.01011379276456,3,3
"77262",764,1.01011379276456,2,3
"77263",764,1.01011379276456,3,2
"77264",764,1.01011379276456,2,3
"77265",764,1.01011379276456,3,1
"77266",764,1.01011379276456,3,3
"77267",764,1.01011379276456,3,3
"77268",764,1.01011379276456,3,2
"77269",764,1.01011379276456,2,1
"77270",764,1.01011379276456,2,1
"77271",764,1.01011379276456,2,3
"77272",764,1.01011379276456,2,1
"77273",764,1.01011379276456,2,1
"77274",764,1.01011379276456,2,2
"77275",764,1.01011379276456,2,1
"77276",764,1.01011379276456,2,2
"77277",764,1.01011379276456,2,2
"77278",764,1.01011379276456,2,1
"77279",764,1.01011379276456,2,2
"77280",764,1.01011379276456,2,2
"77281",764,1.01011379276456,3,1
"77282",764,1.01011379276456,2,1
"77283",764,1.01011379276456,2,2
"77284",764,1.01011379276456,2,1
"77285",764,1.01011379276456,3,3
"77286",764,1.01011379276456,3,1
"77287",764,1.01011379276456,2,1
"77288",764,1.01011379276456,3,3
"77289",764,1.01011379276456,3,1
"77290",764,1.01011379276456,3,1
"77291",764,1.01011379276456,3,3
"77292",764,1.01011379276456,3,3
"77293",764,1.01011379276456,1,1
"77294",764,1.01011379276456,2,2
"77295",764,1.01011379276456,2,2
"77296",764,1.01011379276456,2,1
"77297",764,1.01011379276456,2,2
"77298",764,1.01011379276456,3,3
"77299",764,1.01011379276456,2,2
"77300",764,1.01011379276456,3,1
"77301",764,1.01011379276456,3,3
"77302",764,1.01011379276456,3,3
"77303",764,1.01011379276456,3,3
"77304",764,1.01011379276456,2,2
"77305",764,1.01011379276456,2,1
"77306",764,1.01011379276456,3,3
"77307",764,1.01011379276456,3,3
"77308",764,1.01011379276456,3,3
"77309",764,1.01011379276456,2,1
"77310",764,1.01011379276456,2,1
"77311",764,1.01011379276456,3,1
"77312",764,1.01011379276456,3,1
"77313",764,1.01011379276456,3,3
"77314",764,1.01011379276456,3,3
"77315",764,1.01011379276456,3,3
"77316",764,1.01011379276456,3,3
"77317",764,1.01011379276456,2,3
"77318",764,1.01011379276456,3,2
"77319",764,1.01011379276456,2,2
"77320",764,1.01011379276456,2,1
"77321",764,1.01011379276456,3,3
"77322",764,1.01011379276456,3,2
"77323",764,1.01011379276456,1,2
"77324",764,1.01011379276456,2,2
"77325",764,1.01011379276456,2,2
"77326",764,1.01011379276456,3,2
"77327",764,1.01011379276456,3,2
"77328",764,1.01011379276456,3,1
"77329",764,1.01011379276456,3,3
"77330",764,1.01011379276456,3,1
"77331",764,1.01011379276456,2,1
"77332",764,1.01011379276456,1,1
"77333",764,1.01011379276456,2,2
"77334",764,1.01011379276456,3,1
"77335",764,1.01011379276456,3,3
"77336",764,1.01011379276456,3,1
"77337",764,1.01011379276456,3,1
"77338",764,1.01011379276456,2,1
"77339",764,1.01011379276456,3,3
"77340",764,1.01011379276456,3,3
"77341",764,1.01011379276456,3,3
"77342",764,0.9897754461977,3,3
"77343",764,1.01011379276456,2,2
"77344",764,1.01011379276456,2,1
"77345",764,1.01011379276456,2,1
"77346",764,1.01011379276456,2,2
"77347",764,1.01011379276456,3,1
"77348",764,1.01011379276456,2,2
"77349",764,1.01011379276456,1,1
"77350",764,1.01011379276456,2,2
"77351",764,1.01011379276456,2,3
"77352",764,1.01011379276456,2,2
"77353",764,1.01011379276456,3,3
"77354",764,1.01011379276456,3,3
"77355",764,1.01011379276456,3,3
"77356",764,1.01011379276456,3,3
"77357",764,1.01011379276456,3,3
"77358",764,1.01011379276456,2,3
"77359",764,1.01011379276456,3,3
"77360",764,1.01011379276456,3,3
"77361",764,1.01011379276456,2,2
"77362",764,1.01011379276456,2,2
"77363",764,1.01011379276456,3,3
"77364",764,1.01011379276456,2,2
"77365",764,1.01011379276456,2,2
"77366",764,1.01011379276456,3,3
"77367",764,1.01011379276456,3,3
"77368",764,1.01011379276456,3,3
"77369",764,1.01011379276456,2,2
"77370",764,1.01011379276456,2,3
"77371",764,1.01011379276456,2,2
"77372",764,1.01011379276456,2,2
"77373",764,1.01011379276456,2,2
"77374",764,1.01011379276456,3,3
"77375",764,1.01011379276456,2,2
"77376",764,1.01011379276456,-2,-2
"77377",764,1.01011379276456,3,3
"77378",764,1.01011379276456,3,3
"77379",764,1.01011379276456,3,3
"77380",764,1.01011379276456,2,2
"77381",764,1.01011379276456,2,2
"77382",764,1.01011379276456,3,3
"77383",764,1.01011379276456,2,2
"77384",764,1.01011379276456,2,2
"77385",764,1.01011379276456,2,2
"77386",764,1.01011379276456,3,3
"77387",764,1.01011379276456,3,3
"77388",764,1.01011379276456,3,3
"77389",764,1.01011379276456,3,3
"77390",764,1.01011379276456,3,3
"77391",764,1.01011379276456,2,2
"77392",764,1.01011379276456,3,3
"77393",764,1.01011379276456,2,2
"77394",764,1.01011379276456,2,2
"77395",764,1.01011379276456,3,3
"77396",764,1.01011379276456,3,3
"77397",764,1.01011379276456,3,3
"77398",764,1.01011379276456,3,2
"77399",764,1.01011379276456,2,3
"77400",764,1.01011379276456,3,3
"77401",764,1.01011379276456,3,3
"77402",764,1.01011379276456,3,3
"77403",764,1.01011379276456,2,2
"77404",764,1.01011379276456,3,3
"77405",764,1.01011379276456,3,3
"77406",764,1.01011379276456,3,3
"77407",764,1.01011379276456,3,3
"77408",764,1.01011379276456,3,3
"77409",764,1.01011379276456,3,3
"77410",764,1.01011379276456,3,3
"77411",764,1.01011379276456,2,3
"77412",764,1.01011379276456,3,3
"77413",764,1.01011379276456,3,3
"77414",764,1.01011379276456,3,3
"77415",764,1.01011379276456,2,2
"77416",764,1.01011379276456,-2,-2
"77417",764,1.01011379276456,2,1
"77418",764,1.01011379276456,3,3
"77419",764,1.01011379276456,3,3
"77420",764,1.01011379276456,2,2
"77421",764,1.01011379276456,2,2
"77422",764,1.01011379276456,3,3
"77423",764,1.01011379276456,2,2
"77424",764,1.01011379276456,3,3
"77425",764,1.01011379276456,3,3
"77426",764,1.01011379276456,2,2
"77427",764,1.01011379276456,2,1
"77428",764,1.01011379276456,3,3
"77429",764,1.01011379276456,2,2
"77430",764,1.01011379276456,3,3
"77431",764,1.01011379276456,3,3
"77432",764,1.01011379276456,3,1
"77433",764,1.01011379276456,2,2
"77434",764,1.01011379276456,2,2
"77435",764,1.01011379276456,3,3
"77436",764,1.01011379276456,1,1
"77437",764,1.01011379276456,1,1
"77438",764,1.01011379276456,1,1
"77439",764,1.01011379276456,3,3
"77440",764,1.01011379276456,-2,-2
"77441",764,1.01011379276456,3,3
"77442",764,1.01011379276456,3,3
"77443",764,1.01011379276456,-2,-2
"77444",764,1.01011379276456,3,3
"77445",764,1.01011379276456,3,3
"77446",764,1.01011379276456,3,3
"77447",764,1.01011379276456,3,3
"77448",764,1.01011379276456,3,3
"77449",764,1.01011379276456,3,3
"77450",764,1.01011379276456,2,2
"77451",764,1.01011379276456,2,2
"77452",764,1.01011379276456,2,2
"77453",764,1.01011379276456,2,3
"77454",764,1.01011379276456,3,3
"77455",764,1.01011379276456,2,2
"77456",764,1.01011379276456,2,2
"77457",764,1.01011379276456,2,2
"77458",764,1.01011379276456,3,3
"77459",764,1.01011379276456,3,3
"77460",764,1.01011379276456,2,2
"77461",764,1.01011379276456,3,3
"77462",764,1.01011379276456,3,3
"77463",764,1.01011379276456,3,3
"77464",764,1.01011379276456,2,3
"77465",764,1.01011379276456,3,3
"77466",764,1.01011379276456,3,3
"77467",764,1.01011379276456,3,3
"77468",764,1.01011379276456,2,3
"77469",764,1.01011379276456,2,2
"77470",764,1.01011379276456,2,2
"77471",764,1.01011379276456,3,3
"77472",764,1.01011379276456,2,2
"77473",764,1.01011379276456,3,3
"77474",764,1.01011379276456,-2,-2
"77475",764,1.01011379276456,3,3
"77476",764,1.01011379276456,2,2
"77477",764,1.01011379276456,2,3
"77478",764,1.01011379276456,3,3
"77479",764,1.01011379276456,3,3
"77480",764,1.01011379276456,3,3
"77481",764,1.01011379276456,3,3
"77482",764,1.01011379276456,2,2
"77483",764,1.01011379276456,2,2
"77484",764,1.01011379276456,3,3
"77485",764,1.01011379276456,2,2
"77486",764,1.01011379276456,3,3
"77487",764,1.01011379276456,3,3
"77488",764,1.01011379276456,3,3
"77489",764,1.01011379276456,3,3
"77490",764,1.01011379276456,3,3
"77491",764,1.01011379276456,3,3
"77492",764,1.01011379276456,3,3
"77493",764,1.01011379276456,3,3
"77494",764,1.01011379276456,2,3
"77495",764,1.01011379276456,3,3
"77496",764,1.01011379276456,2,2
"77497",764,1.01011379276456,3,3
"77498",764,1.01011379276456,3,3
"77499",764,1.01011379276456,3,3
"77500",764,1.01011379276456,3,3
"77501",764,1.01011379276456,3,3
"77502",764,1.01011379276456,3,3
"77503",764,1.01011379276456,3,3
"77504",764,1.01011379276456,3,3
"77505",764,1.01011379276456,3,3
"77506",764,1.01011379276456,2,2
"77507",764,1.01011379276456,2,2
"77508",764,1.01011379276456,2,2
"77509",764,1.01011379276456,3,3
"77510",764,1.01011379276456,3,3
"77511",764,1.01011379276456,3,3
"77512",764,1.01011379276456,2,2
"77513",764,1.01011379276456,3,3
"77514",764,1.01011379276456,2,2
"77515",764,1.01011379276456,3,3
"77516",764,1.01011379276456,2,2
"77517",764,1.01011379276456,2,2
"77518",764,1.01011379276456,2,2
"77519",764,1.01011379276456,2,2
"77520",764,1.01011379276456,2,2
"77521",764,1.01011379276456,2,2
"77522",764,1.01011379276456,2,2
"77523",764,1.01011379276456,2,2
"77524",764,1.01011379276456,2,2
"77525",764,1.01011379276456,2,2
"77526",764,1.01011379276456,2,2
"77527",764,1.01011379276456,2,2
"77528",764,1.01011379276456,3,3
"77529",764,1.01011379276456,2,2
"77530",764,1.01011379276456,3,3
"77531",764,1.01011379276456,3,1
"77532",764,1.01011379276456,3,2
"77533",764,1.01011379276456,3,1
"77534",764,1.01011379276456,2,2
"77535",764,1.01011379276456,3,3
"77536",764,1.00401728190199,2,1
"77537",764,1.00401728190199,3,1
"77538",764,1.00401728190199,1,2
"77539",764,1.00401728190199,2,1
"77540",764,1.00401728190199,3,1
"77541",764,1.00401728190199,1,1
"77542",764,1.00401728190199,2,2
"77543",764,1.00401728190199,2,2
"77544",764,1.00401728190199,1,1
"77545",764,1.00401728190199,3,1
"77546",764,1.00401728190199,3,1
"77547",764,1.00401728190199,3,1
"77548",764,1.00401728190199,2,1
"77549",764,1.00401728190199,1,1
"77550",764,1.00401728190199,1,1
"77551",764,1.00401728190199,2,1
"77552",764,1.00401728190199,2,1
"77553",764,1.00401728190199,3,1
"77554",764,1.00401728190199,2,1
"77555",764,1.00401728190199,2,1
"77556",764,1.00401728190199,2,1
"77557",764,1.00401728190199,2,1
